,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,GeoID
1358,Albania,ALB,,,NAT_TOTAL,2020-11-25,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,34944.0,743.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1359,Albania,ALB,,,NAT_TOTAL,2020-11-26,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,35600.0,753.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1360,Albania,ALB,,,NAT_TOTAL,2020-11-27,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,36245.0,771.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1361,Albania,ALB,,,NAT_TOTAL,2020-11-28,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,36790.0,787.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1362,Albania,ALB,,,NAT_TOTAL,2020-11-29,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,37625.0,798.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1363,Albania,ALB,,,NAT_TOTAL,2020-11-30,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,38182.0,810.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1364,Albania,ALB,,,NAT_TOTAL,2020-12-01,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,39014.0,822.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1365,Albania,ALB,,,NAT_TOTAL,2020-12-02,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,39719.0,839.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1366,Albania,ALB,,,NAT_TOTAL,2020-12-03,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,,40501.0,852.0,65.74,65.74,64.29,64.29,63.89,63.89,66.03,66.03,50.0,50.0,Albania
1367,Albania,ALB,,,NAT_TOTAL,2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,41302.0,870.0,,65.74,,64.29,,63.89,,66.03,,50.0,Albania
1368,Albania,ALB,,,NAT_TOTAL,2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,42148.0,889.0,,65.74,,64.29,,63.89,,66.03,,50.0,Albania
1369,Albania,ALB,,,NAT_TOTAL,2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,42988.0,905.0,,65.74,,64.29,,63.89,,66.03,,50.0,Albania
1370,Albania,ALB,,,NAT_TOTAL,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,43683.0,922.0,,65.74,,64.29,,63.89,,66.03,,50.0,Albania
1371,Albania,ALB,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,,64.29,,63.89,,66.03,,50.0,Albania
1692,Andorra,AND,,,NAT_TOTAL,2020-11-16,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,5914.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1693,Andorra,AND,,,NAT_TOTAL,2020-11-17,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,5951.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1694,Andorra,AND,,,NAT_TOTAL,2020-11-18,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6018.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1695,Andorra,AND,,,NAT_TOTAL,2020-11-19,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6066.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1696,Andorra,AND,,,NAT_TOTAL,2020-11-20,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6142.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1697,Andorra,AND,,,NAT_TOTAL,2020-11-21,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6207.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1698,Andorra,AND,,,NAT_TOTAL,2020-11-22,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6256.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1699,Andorra,AND,,,NAT_TOTAL,2020-11-23,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6304.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1700,Andorra,AND,,,NAT_TOTAL,2020-11-24,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6351.0,76.0,62.96,62.96,73.81,73.81,69.44,69.44,64.74,64.74,100.0,100.0,Andorra
1701,Andorra,AND,,,NAT_TOTAL,2020-11-25,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6428.0,76.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1702,Andorra,AND,,,NAT_TOTAL,2020-11-26,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6534.0,76.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1703,Andorra,AND,,,NAT_TOTAL,2020-11-27,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6610.0,76.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1704,Andorra,AND,,,NAT_TOTAL,2020-11-28,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6610.0,76.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1705,Andorra,AND,,,NAT_TOTAL,2020-11-29,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6712.0,76.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1706,Andorra,AND,,,NAT_TOTAL,2020-11-30,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6745.0,76.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1707,Andorra,AND,,,NAT_TOTAL,2020-12-01,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6790.0,76.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1708,Andorra,AND,,,NAT_TOTAL,2020-12-02,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6842.0,76.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1709,Andorra,AND,,,NAT_TOTAL,2020-12-03,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6904.0,77.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1710,Andorra,AND,,,NAT_TOTAL,2020-12-04,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,6955.0,77.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1711,Andorra,AND,,,NAT_TOTAL,2020-12-05,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,7005.0,78.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1712,Andorra,AND,,,NAT_TOTAL,2020-12-06,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,7050.0,78.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1713,Andorra,AND,,,NAT_TOTAL,2020-12-07,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,,7084.0,78.0,59.26,59.26,70.24,70.24,67.22,67.22,62.18,62.18,100.0,100.0,Andorra
1714,Andorra,AND,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,,70.24,,67.22,,62.18,,100.0,Andorra
2035,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-16,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,,4.0,1.0,0.0,,,151554.0,534.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2036,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-17,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,,152809.0,538.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2037,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-18,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,,154101.0,542.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2038,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-19,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,,155254.0,544.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2039,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-20,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,,156523.0,547.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2040,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-21,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,,157785.0,548.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2041,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-22,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,,158990.0,552.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2042,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-23,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,,160055.0,554.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2043,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-24,1.0,1.0,0.0,,2.0,1.0,4.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,,161365.0,559.0,45.37,45.37,47.62,47.62,53.89,53.89,54.49,54.49,50.0,50.0,United Arab Emirates
2044,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-25,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,162662.0,563.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2045,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-26,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,163967.0,564.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2046,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-27,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,165250.0,567.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2047,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-28,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,166502.0,569.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2048,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-29,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,167753.0,570.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2049,United Arab Emirates,ARE,,,NAT_TOTAL,2020-11-30,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,168860.0,572.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2050,United Arab Emirates,ARE,,,NAT_TOTAL,2020-12-01,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,170149.0,576.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2051,United Arab Emirates,ARE,,,NAT_TOTAL,2020-12-02,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,171434.0,580.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2052,United Arab Emirates,ARE,,,NAT_TOTAL,2020-12-03,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,172751.0,585.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2053,United Arab Emirates,ARE,,,NAT_TOTAL,2020-12-04,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,174062.0,586.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2054,United Arab Emirates,ARE,,,NAT_TOTAL,2020-12-05,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,175276.0,589.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2055,United Arab Emirates,ARE,,,NAT_TOTAL,2020-12-06,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,176429.0,592.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2056,United Arab Emirates,ARE,,,NAT_TOTAL,2020-12-07,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,1.0,0.0,2.0,0.0,,2.0,77200000000.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,,177577.0,594.0,49.07,49.07,54.76,54.76,55.78,55.78,56.67,56.67,50.0,50.0,United Arab Emirates
2057,United Arab Emirates,ARE,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,,54.76,,55.78,,56.67,,50.0,United Arab Emirates
2378,Argentina,ARG,,,NAT_TOTAL,2020-11-16,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1318384.0,35727.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2379,Argentina,ARG,,,NAT_TOTAL,2020-11-17,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1329005.0,36106.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2380,Argentina,ARG,,,NAT_TOTAL,2020-11-18,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1339337.0,36347.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2381,Argentina,ARG,,,NAT_TOTAL,2020-11-19,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1349434.0,36532.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2382,Argentina,ARG,,,NAT_TOTAL,2020-11-20,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1359042.0,36790.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2383,Argentina,ARG,,,NAT_TOTAL,2020-11-21,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1366182.0,36902.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2384,Argentina,ARG,,,NAT_TOTAL,2020-11-22,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1370366.0,37002.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2385,Argentina,ARG,,,NAT_TOTAL,2020-11-23,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1374631.0,37122.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2386,Argentina,ARG,,,NAT_TOTAL,2020-11-24,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1381795.0,37432.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
2387,Argentina,ARG,,,NAT_TOTAL,2020-11-25,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,,1390388.0,37714.0,79.17,79.17,79.76,79.76,73.61,73.61,73.4,73.4,75.0,75.0,Argentina
